draw,rc,term,estimate,raw_gap,N
115,0,age,.0008089292913443,-.0647571470245041,12730
115,0,gender,.0001378608032283,-.0647571470245041,12730
115,0,marriage,-.0009348741449929,-.0647571470245041,12730
115,0,ln_income,.0002217084622546,-.0647571470245041,12730
115,0,health,-.0008257144383699,-.0647571470245041,12730
115,0,sportsArea,.0027054406018776,-.0647571470245041,12730
115,0,year14,-.0045194997370872,-.0647571470245041,12730
115,0,rice10,-.0440896995557562,-.0647571470245041,12730
115,0,ln_gdp_hist,-.0039963294865927,-.0647571470245041,12730
115,0,urban2000_10,-.0006309438509206,-.0647571470245041,12730
115,0,diff,-.0647571470245041,-.0647571470245041,12730
115,0,expl,-.0615576102151095,-.0647571470245041,12730
115,0,pr_0,.128125,-.0647571470245041,12730
115,0,pr_1,.1928821470245041,-.0647571470245041,12730
116,0,edu,-.0093262341086148,-.0855074815116283,15115
116,0,plants,-.037147598190606,-.0855074815116283,15115
116,0,age,.0000629934530173,-.0855074815116283,15115
116,0,gender,.0008418313245446,-.0855074815116283,15115
116,0,marriage,.000997632386594,-.0855074815116283,15115
116,0,ln_income,-.0003592301696351,-.0855074815116283,15115
116,0,health,-.0014504877410902,-.0855074815116283,15115
116,0,sportsArea,.0070911950723346,-.0855074815116283,15115
116,0,year14,-.007027709647359,-.0855074815116283,15115
116,0,rice10,-.0481933064603176,-.0855074815116283,15115
116,0,ln_gdp_hist,.0067669099571336,-.0855074815116283,15115
116,0,urban2000_10,.010191972633147,-.0855074815116283,15115
116,0,diff,-.0855074815116283,-.0855074815116283,15115
116,0,expl,-.0776517575284397,-.0855074815116283,15115
116,0,pr_0,.1615449202350966,-.0855074815116283,15115
116,0,pr_1,.2470524017467249,-.0855074815116283,15115
117,0,edu,-.0030351979320345,-.0324995780524471,10275
117,0,plants,-.0465862248473649,-.0324995780524471,10275
117,0,age,.0000688046391261,-.0324995780524471,10275
117,0,gender,-.0003597691707658,-.0324995780524471,10275
117,0,marriage,-.0008338690893579,-.0324995780524471,10275
117,0,ln_income,-.0003087171832397,-.0324995780524471,10275
117,0,health,-.0006924445472834,-.0324995780524471,10275
117,0,sportsArea,.0022253838572446,-.0324995780524471,10275
117,0,year14,-.0039949347368283,-.0324995780524471,10275
117,0,rice10,-.004295246890522,-.0324995780524471,10275
117,0,ln_gdp_hist,-.0294843221003961,-.0324995780524471,10275
117,0,urban2000_10,.0516251899921834,-.0324995780524471,10275
117,0,diff,-.0324995780524471,-.0324995780524471,10275
117,0,expl,-.0355106168704668,-.0324995780524471,10275
117,0,pr_0,.1519138755980861,-.0324995780524471,10275
117,0,pr_1,.1844134536505332,-.0324995780524471,10275
118,0,edu,-.0119899509455394,-.02858870785489,12532
118,0,plants,-.0048737952841931,-.02858870785489,12532
118,0,age,.0050333380806087,-.02858870785489,12532
118,0,gender,.0016343521662285,-.02858870785489,12532
118,0,marriage,.0033449528109624,-.02858870785489,12532
118,0,ln_income,3.75650770282e-06,-.02858870785489,12532
118,0,health,-.0045300587692683,-.02858870785489,12532
118,0,sportsArea,.0002412263328333,-.02858870785489,12532
118,0,year14,-.0147812984507645,-.02858870785489,12532
118,0,rice10,.0189566060491339,-.02858870785489,12532
118,0,ln_gdp_hist,-.0035271155311815,-.02858870785489,12532
118,0,urban2000_10,-.0115235870653006,-.02858870785489,12532
118,0,diff,-.02858870785489,-.02858870785489,12532
118,0,expl,-.0221585990153207,-.02858870785489,12532
118,0,pr_0,.1759460110870089,-.02858870785489,12532
118,0,pr_1,.2045347189418989,-.02858870785489,12532
119,0,edu,-.01163677094064,-.0862563035697022,14402
119,0,plants,-.0379379966325718,-.0862563035697022,14402
119,0,age,-.000140824342603,-.0862563035697022,14402
119,0,gender,.0015264846864882,-.0862563035697022,14402
119,0,marriage,.001516801707943,-.0862563035697022,14402
119,0,ln_income,-.0005255073276353,-.0862563035697022,14402
119,0,health,-.0030192075834645,-.0862563035697022,14402
119,0,sportsArea,.0047616196914293,-.0862563035697022,14402
119,0,year14,-.0158162620502623,-.0862563035697022,14402
119,0,rice10,-.0299351597011898,-.0862563035697022,14402
119,0,ln_gdp_hist,.0016584411870524,-.0862563035697022,14402
119,0,urban2000_10,.0115437285450967,-.0862563035697022,14402
119,0,diff,-.0862563035697022,-.0862563035697022,14402
119,0,expl,-.0780785912578704,-.0862563035697022,14402
119,0,pr_0,.1541680805338763,-.0862563035697022,14402
119,0,pr_1,.2404243841035785,-.0862563035697022,14402
120,0,edu,-.0039720416952284,-.0174376199930007,17044
120,0,plants,-.0073106911568967,-.0174376199930007,17044
120,0,age,.0032578445355301,-.0174376199930007,17044
120,0,gender,.0001781115895282,-.0174376199930007,17044
120,0,marriage,.0011634322777017,-.0174376199930007,17044
120,0,ln_income,-.0001258589861932,-.0174376199930007,17044
120,0,health,-.0014742496433799,-.0174376199930007,17044
120,0,sportsArea,.0045556572020619,-.0174376199930007,17044
120,0,year14,-.0003022848598552,-.0174376199930007,17044
120,0,rice10,-.022888988479638,-.0174376199930007,17044
120,0,ln_gdp_hist,.0366085682311125,-.0174376199930007,17044
120,0,urban2000_10,-.0249807387995054,-.0174376199930007,17044
120,0,diff,-.0174376199930007,-.0174376199930007,17044
120,0,expl,-.0154930215871196,-.0174376199930007,17044
120,0,pr_0,.186806411837238,-.0174376199930007,17044
120,0,pr_1,.2042440318302387,-.0174376199930007,17044
121,0,edu,-.0171979208945216,-.0610241320627652,13794
121,0,plants,.0575604843016016,-.0610241320627652,13794
121,0,age,.0012703277139854,-.0610241320627652,13794
121,0,gender,.00058918948735,-.0610241320627652,13794
121,0,marriage,.0002858299489523,-.0610241320627652,13794
121,0,ln_income,.000342573651502,-.0610241320627652,13794
121,0,health,-.0012320564284663,-.0610241320627652,13794
121,0,sportsArea,-.0003596294352409,-.0610241320627652,13794
121,0,year14,-.0161247671299047,-.0610241320627652,13794
121,0,rice10,-.0676234656571031,-.0610241320627652,13794
121,0,ln_gdp_hist,-.0376693572812124,-.0610241320627652,13794
121,0,urban2000_10,.0172432194639037,-.0610241320627652,13794
121,0,diff,-.0610241320627652,-.0610241320627652,13794
121,0,expl,-.0629175975729882,-.0610241320627652,13794
121,0,pr_0,.15257387102769,-.0610241320627652,13794
121,0,pr_1,.2135980030904552,-.0610241320627652,13794
122,0,edu,-.0103879013259926,-.0655318955451952,13610
122,0,plants,-.0298290163335309,-.0655318955451952,13610
122,0,age,.0039248824573756,-.0655318955451952,13610
122,0,gender,.0008624815674891,-.0655318955451952,13610
122,0,marriage,.0020990370007434,-.0655318955451952,13610
122,0,ln_income,-.000978141571847,-.0655318955451952,13610
122,0,health,-.0027270852728095,-.0655318955451952,13610
122,0,sportsArea,.0031748656975953,-.0655318955451952,13610
122,0,year14,-.0114980790286562,-.0655318955451952,13610
122,0,rice10,-.0336109097425581,-.0655318955451952,13610
122,0,ln_gdp_hist,.0110171288556483,-.0655318955451952,13610
122,0,urban2000_10,.0018631691055105,-.0655318955451952,13610
122,0,diff,-.0655318955451952,-.0655318955451952,13610
122,0,expl,-.0661023710557466,-.0655318955451952,13610
122,0,pr_0,.1801704105344694,-.0655318955451952,13610
122,0,pr_1,.2457023060796646,-.0655318955451952,13610
123,0,edu,-.0042520089225573,-.054759058189455,15846
123,0,plants,-.02790709221231,-.054759058189455,15846
123,0,age,-.0005330945309403,-.054759058189455,15846
123,0,gender,.0000883384824971,-.054759058189455,15846
123,0,marriage,-5.82403330944e-06,-.054759058189455,15846
123,0,ln_income,.0001326891511216,-.054759058189455,15846
123,0,health,-.0002663225408863,-.054759058189455,15846
123,0,sportsArea,.0066855962789956,-.054759058189455,15846
123,0,year14,-.0026683763553358,-.054759058189455,15846
123,0,rice10,-.0186085523243748,-.054759058189455,15846
123,0,ln_gdp_hist,.018614472664307,-.054759058189455,15846
123,0,urban2000_10,-.0156639714781636,-.054759058189455,15846
123,0,diff,-.054759058189455,-.054759058189455,15846
123,0,expl,-.0443410259717751,-.054759058189455,15846
123,0,pr_0,.1489861259338314,-.054759058189455,15846
123,0,pr_1,.2037451841232864,-.054759058189455,15846
124,0,edu,-.0054179391184306,-.0431717425745378,17628
124,0,plants,-.0278660345437404,-.0431717425745378,17628
124,0,age,.0010771258977018,-.0431717425745378,17628
124,0,gender,.0004874496510617,-.0431717425745378,17628
124,0,marriage,.0007700339865924,-.0431717425745378,17628
124,0,ln_income,-.000238609995585,-.0431717425745378,17628
124,0,health,-.0019914646044435,-.0431717425745378,17628
124,0,sportsArea,.0064944671797917,-.0431717425745378,17628
124,0,year14,-.0032481030339285,-.0431717425745378,17628
124,0,rice10,-.0309906679266579,-.0431717425745378,17628
124,0,ln_gdp_hist,.0294950334708548,-.0431717425745378,17628
124,0,urban2000_10,-.0086220335647815,-.0431717425745378,17628
124,0,diff,-.0431717425745378,-.0431717425745378,17628
124,0,expl,-.0399631580096871,-.0431717425745378,17628
124,0,pr_0,.164967912419781,-.0431717425745378,17628
124,0,pr_1,.2081396549943188,-.0431717425745378,17628
125,0,edu,-.0097752340090257,-.0762201883695829,11960
125,0,plants,.0247590416333652,-.0762201883695829,11960
125,0,age,-.0003107355383052,-.0762201883695829,11960
125,0,gender,.0011118534248736,-.0762201883695829,11960
125,0,marriage,.0011801435375979,-.0762201883695829,11960
125,0,ln_income,.0000298610376244,-.0762201883695829,11960
125,0,health,-.0017113567929076,-.0762201883695829,11960
125,0,sportsArea,.0057915928385414,-.0762201883695829,11960
125,0,year14,-.0115655362182865,-.0762201883695829,11960
125,0,rice10,-.0662450245099615,-.0762201883695829,11960
125,0,ln_gdp_hist,-.0102927538107679,-.0762201883695829,11960
125,0,urban2000_10,-.0055317616171851,-.0762201883695829,11960
125,0,diff,-.0762201883695829,-.0762201883695829,11960
125,0,expl,-.0725325441941182,-.0762201883695829,11960
125,0,pr_0,.148936170212766,-.0762201883695829,11960
125,0,pr_1,.2251563585823489,-.0762201883695829,11960
126,0,edu,-.0048968165839891,-.0149168512497036,18262
126,0,plants,.0017623192163927,-.0149168512497036,18262
126,0,age,-.0023982386898098,-.0149168512497036,18262
126,0,gender,-.0000941738040839,-.0149168512497036,18262
126,0,marriage,-.0016477598342174,-.0149168512497036,18262
126,0,ln_income,.0003309692932718,-.0149168512497036,18262
126,0,health,.0005443528548815,-.0149168512497036,18262
126,0,sportsArea,.0058267820172836,-.0149168512497036,18262
126,0,year14,-.0037347747684435,-.0149168512497036,18262
126,0,rice10,.0006677705511755,-.0149168512497036,18262
126,0,ln_gdp_hist,-.0046641392052225,-.0149168512497036,18262
126,0,urban2000_10,-.0029133757266298,-.0149168512497036,18262
126,0,diff,-.0149168512497036,-.0149168512497036,18262
126,0,expl,-.0112454252149086,-.0149168512497036,18262
126,0,pr_0,.1473931791454332,-.0149168512497036,18262
126,0,pr_1,.1623100303951368,-.0149168512497036,18262
127,0,edu,-.0100169249724687,-.0416348972731253,19863
127,0,plants,.0021995847828519,-.0416348972731253,19863
127,0,age,.0009807106442632,-.0416348972731253,19863
127,0,gender,.0003332947553771,-.0416348972731253,19863
127,0,marriage,-.00032246651503,-.0416348972731253,19863
127,0,ln_income,.0000524523364304,-.0416348972731253,19863
127,0,health,-.0008903587579581,-.0416348972731253,19863
127,0,sportsArea,.0046619774717142,-.0416348972731253,19863
127,0,year14,-.0071495900424641,-.0416348972731253,19863
127,0,rice10,-.0239922291863163,-.0416348972731253,19863
127,0,ln_gdp_hist,.0116718506231389,-.0416348972731253,19863
127,0,urban2000_10,-.0150412807073834,-.0416348972731253,19863
127,0,diff,-.0416348972731253,-.0416348972731253,19863
127,0,expl,-.0375292387751887,-.0416348972731253,19863
127,0,pr_0,.1501747986016112,-.0416348972731253,19863
127,0,pr_1,.1918096958747365,-.0416348972731253,19863
128,0,edu,-.0064081581311105,-.0310057597908238,14490
128,0,plants,-.0261198958480323,-.0310057597908238,14490
128,0,age,.0012769206821613,-.0310057597908238,14490
128,0,gender,.0005283534342017,-.0310057597908238,14490
128,0,marriage,.0001823290463004,-.0310057597908238,14490
128,0,ln_income,-.0008071861785026,-.0310057597908238,14490
128,0,health,-.0018330441314272,-.0310057597908238,14490
128,0,sportsArea,.0030101321318385,-.0310057597908238,14490
128,0,year14,-.0048394229701187,-.0310057597908238,14490
128,0,rice10,-.0343830466629108,-.0310057597908238,14490
128,0,ln_gdp_hist,.0370396937284729,-.0310057597908238,14490
128,0,urban2000_10,.002189679172331,-.0310057597908238,14490
128,0,diff,-.0310057597908238,-.0310057597908238,14490
128,0,expl,-.0301354324327756,-.0310057597908238,14490
128,0,pr_0,.1709159584513692,-.0310057597908238,14490
128,0,pr_1,.201921718242193,-.0310057597908238,14490
129,0,edu,-.0132469236377752,-.1030193388764512,12635
129,0,plants,-.0560577290565937,-.1030193388764512,12635
129,0,age,.000485455460654,-.1030193388764512,12635
129,0,gender,.001064940358142,-.1030193388764512,12635
129,0,marriage,.0012716335085234,-.1030193388764512,12635
129,0,ln_income,-.0009456056227247,-.1030193388764512,12635
129,0,health,-.0013396518798343,-.1030193388764512,12635
129,0,sportsArea,.0094532348210793,-.1030193388764512,12635
129,0,year14,-.0088214325219512,-.1030193388764512,12635
129,0,rice10,-.0479410503125249,-.1030193388764512,12635
129,0,ln_gdp_hist,.0088623103045665,-.1030193388764512,12635
129,0,urban2000_10,.0031974077465083,-.1030193388764512,12635
129,0,diff,-.1030193388764512,-.1030193388764512,12635
129,0,expl,-.1040807748197694,-.1030193388764512,12635
129,0,pr_0,.1521739130434783,-.1030193388764512,12635
129,0,pr_1,.2551932519199295,-.1030193388764512,12635
130,0,edu,-.0049721539840287,-.0585900084891003,11999
130,0,plants,.0014422579829808,-.0585900084891003,11999
130,0,age,-.0000243703884443,-.0585900084891003,11999
130,0,gender,-.0000511027697823,-.0585900084891003,11999
130,0,marriage,.0006488801158252,-.0585900084891003,11999
130,0,ln_income,.0000667976395371,-.0585900084891003,11999
130,0,health,-.0007522572631672,-.0585900084891003,11999
130,0,sportsArea,.0054560272646844,-.0585900084891003,11999
130,0,year14,-.0048627537465689,-.0585900084891003,11999
130,0,rice10,-.0441847726615081,-.0585900084891003,11999
130,0,ln_gdp_hist,-.0014132683517008,-.0585900084891003,11999
130,0,urban2000_10,-.0001833800746407,-.0585900084891003,11999
130,0,diff,-.0585900084891003,-.0585900084891003,11999
130,0,expl,-.048840107209141,-.0585900084891003,11999
130,0,pr_0,.1357142857142857,-.0585900084891003,11999
130,0,pr_1,.194304294203386,-.0585900084891003,11999
131,0,edu,-.0162157812216173,-.1163918908259052,7066
131,0,plants,-.0136834642840546,-.1163918908259052,7066
131,0,age,.0020576384633322,-.1163918908259052,7066
131,0,gender,.0016487623554755,-.1163918908259052,7066
131,0,marriage,.0008485104838503,-.1163918908259052,7066
131,0,ln_income,-.002580928589063,-.1163918908259052,7066
131,0,health,-.0005546205651376,-.1163918908259052,7066
131,0,sportsArea,-.0115107848502078,-.1163918908259052,7066
131,0,year14,-.019729454060195,-.1163918908259052,7066
131,0,rice10,-.0342943826445147,-.1163918908259052,7066
131,0,ln_gdp_hist,-.0154903552703626,-.1163918908259052,7066
131,0,urban2000_10,-.0040417215927083,-.1163918908259052,7066
131,0,diff,-.1163918908259052,-.1163918908259052,7066
131,0,expl,-.1135047025153082,-.1163918908259052,7066
131,0,pr_0,.1428571428571428,-.1163918908259052,7066
131,0,pr_1,.259249033683048,-.1163918908259052,7066
132,0,edu,-.0027377166939313,-.0525852672552088,13461
132,0,plants,-.036805242828461,-.0525852672552088,13461
132,0,age,-.0002539933368245,-.0525852672552088,13461
132,0,gender,.0000634449535269,-.0525852672552088,13461
132,0,marriage,-.0001442379392794,-.0525852672552088,13461
132,0,ln_income,-.0001003216220807,-.0525852672552088,13461
132,0,health,-.0004536682394472,-.0525852672552088,13461
132,0,sportsArea,.0090335254245099,-.0525852672552088,13461
132,0,year14,-.0031233797581609,-.0525852672552088,13461
132,0,rice10,-.0515781879801866,-.0525852672552088,13461
132,0,ln_gdp_hist,.0489911212272806,-.0525852672552088,13461
132,0,urban2000_10,-.0110215770177635,-.0525852672552088,13461
132,0,diff,-.0525852672552088,-.0525852672552088,13461
132,0,expl,-.048031658993225,-.0525852672552088,13461
132,0,pr_0,.1600378787878788,-.0525852672552088,13461
132,0,pr_1,.2126231460430876,-.0525852672552088,13461
133,0,edu,-.0035430159582371,-.015109306240105,18122
133,0,plants,.0059930551642019,-.015109306240105,18122
133,0,age,.0022610719487862,-.015109306240105,18122
133,0,gender,.0000854848470302,-.015109306240105,18122
133,0,marriage,-.0008936488059606,-.015109306240105,18122
133,0,ln_income,.000086421030852,-.015109306240105,18122
133,0,health,-.0002026247139945,-.015109306240105,18122
133,0,sportsArea,.0031592681643935,-.015109306240105,18122
133,0,year14,-.0042732417179655,-.015109306240105,18122
133,0,rice10,-.059908162271062,-.015109306240105,18122
133,0,ln_gdp_hist,.0848576900138391,-.015109306240105,18122
133,0,urban2000_10,-.0453286202945144,-.015109306240105,18122
133,0,diff,-.015109306240105,-.015109306240105,18122
133,0,expl,-.0177704529031323,-.015109306240105,18122
133,0,pr_0,.1796672828096118,-.015109306240105,18122
133,0,pr_1,.1947765890497168,-.015109306240105,18122
134,0,edu,-.0043701947815812,-.0477115542336348,16084
134,0,plants,-.0171533474281072,-.0477115542336348,16084
134,0,age,.0023173376231323,-.0477115542336348,16084
134,0,gender,.000343385222309,-.0477115542336348,16084
134,0,marriage,-.0002146255401146,-.0477115542336348,16084
134,0,ln_income,-.0004180109509355,-.0477115542336348,16084
134,0,health,-.0008602852047912,-.0477115542336348,16084
134,0,sportsArea,.0033737251565692,-.0477115542336348,16084
134,0,year14,-.0061758352976645,-.0477115542336348,16084
134,0,rice10,-.0535755321533592,-.0477115542336348,16084
134,0,ln_gdp_hist,.0514893120009567,-.0477115542336348,16084
134,0,urban2000_10,-.022336338018112,-.0477115542336348,16084
134,0,diff,-.0477115542336348,-.0477115542336348,16084
134,0,expl,-.0474668898514334,-.0477115542336348,16084
134,0,pr_0,.1699268583092363,-.0477115542336348,16084
134,0,pr_1,.2176384125428711,-.0477115542336348,16084
135,0,edu,-.0124563293914939,-.059203639329878,13693
135,0,plants,.0129580807334357,-.059203639329878,13693
135,0,age,-.000062262542235,-.059203639329878,13693
135,0,gender,.0002028695796172,-.059203639329878,13693
135,0,marriage,.0006935494875819,-.059203639329878,13693
135,0,ln_income,2.39997345265e-07,-.059203639329878,13693
135,0,health,-.0009993007258282,-.059203639329878,13693
135,0,sportsArea,.0036253886599889,-.059203639329878,13693
135,0,year14,-.0073139960188198,-.059203639329878,13693
135,0,rice10,-.0417907446248049,-.059203639329878,13693
135,0,ln_gdp_hist,-.0110232739587679,-.059203639329878,13693
135,0,urban2000_10,.0021463251449864,-.059203639329878,13693
135,0,diff,-.059203639329878,-.059203639329878,13693
135,0,expl,-.0536313745549783,-.059203639329878,13693
135,0,pr_0,.1302665520206363,-.059203639329878,13693
135,0,pr_1,.1894701913505143,-.059203639329878,13693
136,0,edu,-.0055192396886536,-.016093724891019,14318
136,0,plants,.0288694474526769,-.016093724891019,14318
136,0,age,.0014044154581019,-.016093724891019,14318
136,0,gender,-.000245787781165,-.016093724891019,14318
136,0,marriage,.0002154675094715,-.016093724891019,14318
136,0,ln_income,.0001417203526537,-.016093724891019,14318
136,0,health,-.0002637730695615,-.016093724891019,14318
136,0,sportsArea,.0054528765354894,-.016093724891019,14318
136,0,year14,-.004476117144067,-.016093724891019,14318
136,0,rice10,-.0362307197746694,-.016093724891019,14318
136,0,ln_gdp_hist,.0206501200464198,-.016093724891019,14318
136,0,urban2000_10,-.0260581848782714,-.016093724891019,14318
136,0,diff,-.016093724891019,-.016093724891019,14318
136,0,expl,-.0159998975672883,-.016093724891019,14318
136,0,pr_0,.179261862917399,-.016093724891019,14318
136,0,pr_1,.195355587808418,-.016093724891019,14318
137,0,edu,-.0176305297939259,-.0925646441833229,21455
137,0,plants,-.0080291723189465,-.0925646441833229,21455
137,0,age,.0000640231096371,-.0925646441833229,21455
137,0,gender,.0005696433935185,-.0925646441833229,21455
137,0,marriage,-.0007166432975672,-.0925646441833229,21455
137,0,ln_income,.0000826405299895,-.0925646441833229,21455
137,0,health,-.0001162172631249,-.0925646441833229,21455
137,0,sportsArea,.0073218688767899,-.0925646441833229,21455
137,0,year14,-.0076850704181728,-.0925646441833229,21455
137,0,rice10,-.0405762763893933,-.0925646441833229,21455
137,0,ln_gdp_hist,-.0176923244970968,-.0925646441833229,21455
137,0,urban2000_10,-.0068716298006788,-.0925646441833229,21455
137,0,diff,-.0925646441833229,-.0925646441833229,21455
137,0,expl,-.0913917647961864,-.0925646441833229,21455
137,0,pr_0,.1185458377239199,-.0925646441833229,21455
137,0,pr_1,.2111104819072428,-.0925646441833229,21455
138,0,edu,-.0071531775965435,-.0777093366358083,16930
138,0,plants,-.0271051031664377,-.0777093366358083,16930
138,0,age,-.0012786888221911,-.0777093366358083,16930
138,0,gender,.000381368717804,-.0777093366358083,16930
138,0,marriage,-.0005993753080856,-.0777093366358083,16930
138,0,ln_income,-.0001961104453223,-.0777093366358083,16930
138,0,health,-.0005704690600933,-.0777093366358083,16930
138,0,sportsArea,.0097271944399954,-.0777093366358083,16930
138,0,year14,-.0061838296656556,-.0777093366358083,16930
138,0,rice10,-.0541900695465061,-.0777093366358083,16930
138,0,ln_gdp_hist,.0259303756160613,-.0777093366358083,16930
138,0,urban2000_10,-.0145763259066536,-.0777093366358083,16930
138,0,diff,-.0777093366358083,-.0777093366358083,16930
138,0,expl,-.0757473558279222,-.0777093366358083,16930
138,0,pr_0,.1429305912596401,-.0777093366358083,16930
138,0,pr_1,.2206399278954484,-.0777093366358083,16930
139,0,edu,-.009924940898126,-.0600280478231417,18168
139,0,plants,.0004946845301637,-.0600280478231417,18168
139,0,age,.0037354373865123,-.0600280478231417,18168
139,0,gender,.0006820996013097,-.0600280478231417,18168
139,0,marriage,-.0001950648123014,-.0600280478231417,18168
139,0,ln_income,-.0002312178035327,-.0600280478231417,18168
139,0,health,-.0011108599931713,-.0600280478231417,18168
139,0,sportsArea,.0037430172069929,-.0600280478231417,18168
139,0,year14,-.0092257313517705,-.0600280478231417,18168
139,0,rice10,-.0587922270552425,-.0600280478231417,18168
139,0,ln_gdp_hist,.0479662503011544,-.0600280478231417,18168
139,0,urban2000_10,-.0383689961423069,-.0600280478231417,18168
139,0,diff,-.0600280478231417,-.0600280478231417,18168
139,0,expl,-.0611461511291428,-.0600280478231417,18168
139,0,pr_0,.1630042636930141,-.0600280478231417,18168
139,0,pr_1,.2230323115161558,-.0600280478231417,18168
140,0,edu,-.0033909212809042,-.043814131657182,21950
140,0,plants,-.0191651632087861,-.043814131657182,21950
140,0,age,-.0000192219330188,-.043814131657182,21950
140,0,gender,-.0002672793934092,-.043814131657182,21950
140,0,marriage,-.0003861675885133,-.043814131657182,21950
140,0,ln_income,.0002335410056981,-.043814131657182,21950
140,0,health,-.0002498252951642,-.043814131657182,21950
140,0,sportsArea,.0061402407841146,-.043814131657182,21950
140,0,year14,-.0033810243497898,-.043814131657182,21950
140,0,rice10,-.056535477505629,-.043814131657182,21950
140,0,ln_gdp_hist,.0717040671668499,-.043814131657182,21950
140,0,urban2000_10,-.0315591388560394,-.043814131657182,21950
140,0,diff,-.043814131657182,-.043814131657182,21950
140,0,expl,-.0369037905071622,-.043814131657182,21950
140,0,pr_0,.1597651421508035,-.043814131657182,21950
140,0,pr_1,.2035792738079855,-.043814131657182,21950
141,0,edu,-.0153372221442656,-.0692460049573565,9467
141,0,plants,.0039257302775321,-.0692460049573565,9467
141,0,age,.0037695396489527,-.0692460049573565,9467
141,0,gender,.0006430412935966,-.0692460049573565,9467
141,0,marriage,.0021857477199599,-.0692460049573565,9467
141,0,ln_income,-.0000234753529292,-.0692460049573565,9467
141,0,health,-.0051269331776241,-.0692460049573565,9467
141,0,sportsArea,.0024218160865463,-.0692460049573565,9467
141,0,year14,-.0091810342559186,-.0692460049573565,9467
141,0,rice10,-.0512540422337229,-.0692460049573565,9467
141,0,ln_gdp_hist,-.0044927808439856,-.0692460049573565,9467
141,0,urban2000_10,.0026840177403722,-.0692460049573565,9467
141,0,diff,-.0692460049573565,-.0692460049573565,9467
141,0,expl,-.0698937302857487,-.0692460049573565,9467
141,0,pr_0,.1590532187547113,-.0692460049573565,9467
141,0,pr_1,.2282992237120678,-.0692460049573565,9467
142,0,edu,-.0126062030025213,-.0388424423122496,13983
142,0,plants,-.0153334589789361,-.0388424423122496,13983
142,0,age,.0038695799070403,-.0388424423122496,13983
142,0,gender,.0004620277832199,-.0388424423122496,13983
142,0,marriage,-.0001763573713471,-.0388424423122496,13983
142,0,ln_income,.0002491999505646,-.0388424423122496,13983
142,0,health,-.0013165125075314,-.0388424423122496,13983
142,0,sportsArea,.0029742789300539,-.0388424423122496,13983
142,0,year14,-.0060344713566235,-.0388424423122496,13983
142,0,rice10,.0090471660164524,-.0388424423122496,13983
142,0,ln_gdp_hist,.0260074984737494,-.0388424423122496,13983
142,0,urban2000_10,-.0403278821120364,-.0388424423122496,13983
142,0,diff,-.0388424423122496,-.0388424423122496,13983
142,0,expl,-.0334909975933131,-.0388424423122496,13983
142,0,pr_0,.168600154679041,-.0388424423122496,13983
142,0,pr_1,.2074425969912906,-.0388424423122496,13983
143,0,edu,-.0088353396143706,-.0769964674208547,12917
143,0,plants,-.0281063208757114,-.0769964674208547,12917
143,0,age,.0000371049719465,-.0769964674208547,12917
143,0,gender,.0001448128116915,-.0769964674208547,12917
143,0,marriage,-.0014791306998971,-.0769964674208547,12917
143,0,ln_income,.0000182855676052,-.0769964674208547,12917
143,0,health,.000613535196469,-.0769964674208547,12917
143,0,sportsArea,.0054042637788718,-.0769964674208547,12917
143,0,year14,-.0044183438602458,-.0769964674208547,12917
143,0,rice10,-.0527438778284945,-.0769964674208547,12917
143,0,ln_gdp_hist,.0174800120825943,-.0769964674208547,12917
143,0,urban2000_10,-.0029399918702822,-.0769964674208547,12917
143,0,diff,-.0769964674208547,-.0769964674208547,12917
143,0,expl,-.0748008197756306,-.0769964674208547,12917
143,0,pr_0,.1356747654558576,-.0769964674208547,12917
143,0,pr_1,.2126712328767123,-.0769964674208547,12917
144,0,edu,-.0089087089245914,-.0316627936246596,9897
144,0,plants,-.0269956764134851,-.0316627936246596,9897
144,0,age,.0036172795029135,-.0316627936246596,9897
144,0,gender,.0008497542121401,-.0316627936246596,9897
144,0,marriage,.002275471455407,-.0316627936246596,9897
144,0,ln_income,4.52441170754e-06,-.0316627936246596,9897
144,0,health,-.0021470470092068,-.0316627936246596,9897
144,0,sportsArea,.0012740797566985,-.0316627936246596,9897
144,0,year14,-.0067212721823007,-.0316627936246596,9897
144,0,rice10,-.0079967381198423,-.0316627936246596,9897
144,0,ln_gdp_hist,.0008881566719992,-.0316627936246596,9897
144,0,urban2000_10,.0120003934329331,-.0316627936246596,9897
144,0,diff,-.0316627936246596,-.0316627936246596,9897
144,0,expl,-.0320285496057404,-.0316627936246596,9897
144,0,pr_0,.1598513011152416,-.0316627936246596,9897
144,0,pr_1,.1915140947399012,-.0316627936246596,9897
145,0,edu,-.0126158657530001,-.0870616839413111,10500
145,0,plants,-.0015369244326056,-.0870616839413111,10500
145,0,age,.0017074445131291,-.0870616839413111,10500
145,0,gender,.0008723442929398,-.0870616839413111,10500
145,0,marriage,-.00009015285456,-.0870616839413111,10500
145,0,ln_income,-.0000463870354772,-.0870616839413111,10500
145,0,health,-.0009533656942533,-.0870616839413111,10500
145,0,sportsArea,-.0001730782332725,-.0870616839413111,10500
145,0,year14,-.0167031999391491,-.0870616839413111,10500
145,0,rice10,-.0556696846392467,-.0870616839413111,10500
145,0,ln_gdp_hist,.0038447195855834,-.0870616839413111,10500
145,0,urban2000_10,.0001791879984369,-.0870616839413111,10500
